instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,atemp_bin,hum_bin
9512,2012-02-06,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,72,72,"(0.1, 0.2]","(0.8, 0.9]"
9513,2012-02-06,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,5,229,234,"(0.1, 0.2]","(0.8, 0.9]"
9514,2012-02-06,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,10,434,444,"(0.1, 0.2]","(0.8, 0.9]"
9515,2012-02-06,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,8,269,277,"(0.2, 0.3]","(0.7, 0.8]"
9516,2012-02-06,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,20,96,116,"(0.2, 0.3]","(0.7, 0.8]"
9517,2012-02-06,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,12,104,116,"(0.2, 0.3]","(0.6, 0.7]"
9518,2012-02-06,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,19,131,150,"(0.3, 0.4]","(0.6, 0.7]"
9519,2012-02-06,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,17,124,141,"(0.3, 0.4]","(0.3, 0.4]"
9520,2012-02-06,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,14,126,140,"(0.4, 0.5]","(0.3, 0.4]"
9521,2012-02-06,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,25,146,171,"(0.4, 0.5]","(0.3, 0.4]"
9522,2012-02-06,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,13,215,228,"(0.4, 0.5]","(0.4, 0.5]"
9523,2012-02-06,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,13,417,430,"(0.4, 0.5]","(0.4, 0.5]"
9524,2012-02-06,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,11,426,437,"(0.3, 0.4]","(0.4, 0.5]"
9525,2012-02-06,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,7,284,291,"(0.3, 0.4]","(0.4, 0.5]"
9526,2012-02-06,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,7,194,201,"(0.3, 0.4]","(0.4, 0.5]"
9527,2012-02-06,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,11,143,154,"(0.3, 0.4]","(0.5, 0.6]"
9528,2012-02-06,1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,4,83,87,"(0.3, 0.4]","(0.6, 0.7]"
9529,2012-02-06,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,3,43,46,"(0.3, 0.4]","(0.6, 0.7]"
9530,2012-02-07,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,1,22,23,"(0.2, 0.3]","(0.6, 0.7]"
9531,2012-02-07,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,8,6,14,"(0.2, 0.3]","(0.6, 0.7]"
9532,2012-02-07,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,0,4,4,"(0.3, 0.4]","(0.6, 0.7]"
9533,2012-02-07,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0.0,1,1,2,"(0.3, 0.4]","(0.6, 0.7]"
9534,2012-02-07,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,0,3,3,"(0.3, 0.4]","(0.6, 0.7]"
9535,2012-02-07,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,0,15,15,"(0.3, 0.4]","(0.4, 0.5]"
9536,2012-02-07,1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,2,98,100,"(0.3, 0.4]","(0.4, 0.5]"
9537,2012-02-07,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,6,293,299,"(0.3, 0.4]","(0.4, 0.5]"
9538,2012-02-07,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0.0,7,522,529,"(0.3, 0.4]","(0.4, 0.5]"
9539,2012-02-07,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0.0,11,278,289,"(0.3, 0.4]","(0.4, 0.5]"
9540,2012-02-07,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,12,104,116,"(0.3, 0.4]","(0.4, 0.5]"
9541,2012-02-07,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,9,120,129,"(0.3, 0.4]","(0.4, 0.5]"
9542,2012-02-07,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,9,163,172,"(0.4, 0.5]","(0.3, 0.4]"
9543,2012-02-07,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,15,169,184,"(0.4, 0.5]","(0.3, 0.4]"
9544,2012-02-07,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,11,127,138,"(0.4, 0.5]","(0.3, 0.4]"
9545,2012-02-07,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,13,133,146,"(0.4, 0.5]","(0.3, 0.4]"
9546,2012-02-07,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,19,257,276,"(0.4, 0.5]","(0.3, 0.4]"
9547,2012-02-07,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,15,494,509,"(0.4, 0.5]","(0.3, 0.4]"
9548,2012-02-07,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,10,508,518,"(0.4, 0.5]","(0.3, 0.4]"
9549,2012-02-07,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,11,327,338,"(0.3, 0.4]","(0.4, 0.5]"
9550,2012-02-07,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,6,206,212,"(0.3, 0.4]","(0.4, 0.5]"
9551,2012-02-07,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,20,170,190,"(0.3, 0.4]","(0.6, 0.7]"
9552,2012-02-07,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,11,107,118,"(0.3, 0.4]","(0.5, 0.6]"
9553,2012-02-07,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,2,49,51,"(0.3, 0.4]","(0.5, 0.6]"
9554,2012-02-08,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,2,21,23,"(0.2, 0.3]","(0.5, 0.6]"
9555,2012-02-08,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,1,9,10,"(0.2, 0.3]","(0.6, 0.7]"
9556,2012-02-08,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,"(0.3, 0.4]","(0.6, 0.7]"
9557,2012-02-08,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,0,1,1,"(0.3, 0.4]","(0.6, 0.7]"
9558,2012-02-08,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,0,1,1,"(0.2, 0.3]","(0.6, 0.7]"
9559,2012-02-08,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,0,20,20,"(0.2, 0.3]","(0.6, 0.7]"
9560,2012-02-08,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,3,95,98,"(0.2, 0.3]","(0.6, 0.7]"
9561,2012-02-08,1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,5,276,281,"(0.2, 0.3]","(0.6, 0.7]"
9562,2012-02-08,1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,13,495,508,"(0.2, 0.3]","(0.6, 0.7]"
9563,2012-02-08,1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,8,245,253,"(0.2, 0.3]","(0.6, 0.7]"
9564,2012-02-08,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,1,107,108,"(0.2, 0.3]","(0.6, 0.7]"
9565,2012-02-08,1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,5,97,102,"(0.2, 0.3]","(0.6, 0.7]"
9566,2012-02-08,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,14,124,138,"(0.2, 0.3]","(0.6, 0.7]"
9567,2012-02-08,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,15,111,126,"(0.2, 0.3]","(0.6, 0.7]"
9568,2012-02-08,1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,8,100,108,"(0.3, 0.4]","(0.5, 0.6]"
9569,2012-02-08,1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,5,49,54,"(0.3, 0.4]","(0.6, 0.7]"
9570,2012-02-08,1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,2,73,75,"(0.2, 0.3]","(0.8, 0.9]"
9571,2012-02-08,1,1,2,17,0,3,1,3,0.24,0.2576,0.87,0.1045,8,147,155,"(0.2, 0.3]","(0.8, 0.9]"
9572,2012-02-08,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,4,163,167,"(0.2, 0.3]","(0.8, 0.9]"
9573,2012-02-08,1,1,2,19,0,3,1,3,0.24,0.2576,0.87,0.1045,3,158,161,"(0.2, 0.3]","(0.8, 0.9]"
9574,2012-02-08,1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343,3,122,125,"(0.2, 0.3]","(0.8, 0.9]"
9575,2012-02-08,1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,3,126,129,"(0.2, 0.3]","(0.8, 0.9]"
9576,2012-02-08,1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,3,95,98,"(0.2, 0.3]","(0.8, 0.9]"
9577,2012-02-08,1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,3,57,60,"(0.2, 0.3]","(0.8, 0.9]"
9578,2012-02-09,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,3,23,26,"(0.2, 0.3]","(0.8, 0.9]"
9579,2012-02-09,1,1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,2,10,12,"(0.2, 0.3]","(0.8, 0.9]"
9580,2012-02-09,1,1,2,2,0,4,1,1,0.22,0.2273,0.8,0.1343,0,2,2,"(0.2, 0.3]","(0.7, 0.8]"
9581,2012-02-09,1,1,2,3,0,4,1,1,0.22,0.2121,0.8,0.2836,0,4,4,"(0.2, 0.3]","(0.7, 0.8]"
9582,2012-02-09,1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,0,1,1,"(0.1, 0.2]","(0.7, 0.8]"
9583,2012-02-09,1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836,0,18,18,"(0.1, 0.2]","(0.7, 0.8]"
9584,2012-02-09,1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,1,75,76,"(0.1, 0.2]","(0.7, 0.8]"
9585,2012-02-09,1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537,4,263,267,"(0.1, 0.2]","(0.6, 0.7]"
9586,2012-02-09,1,1,2,8,0,4,1,1,0.2,0.197,0.64,0.2537,11,473,484,"(0.1, 0.2]","(0.6, 0.7]"
9587,2012-02-09,1,1,2,9,0,4,1,1,0.2,0.197,0.59,0.2239,9,229,238,"(0.1, 0.2]","(0.5, 0.6]"
9588,2012-02-09,1,1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,7,90,97,"(0.2, 0.3]","(0.5, 0.6]"
9589,2012-02-09,1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,4,95,99,"(0.2, 0.3]","(0.5, 0.6]"
9590,2012-02-09,1,1,2,12,0,4,1,1,0.26,0.2273,0.48,0.3284,10,148,158,"(0.2, 0.3]","(0.4, 0.5]"
9591,2012-02-09,1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,10,144,154,"(0.2, 0.3]","(0.4, 0.5]"
9592,2012-02-09,1,1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,18,126,144,"(0.3, 0.4]","(0.3, 0.4]"
9593,2012-02-09,1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,14,120,134,"(0.3, 0.4]","(0.3, 0.4]"
9594,2012-02-09,1,1,2,16,0,4,1,1,0.34,0.3333,0.36,0.0,15,223,238,"(0.3, 0.4]","(0.3, 0.4]"
9595,2012-02-09,1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,12,387,399,"(0.3, 0.4]","(0.3, 0.4]"
9596,2012-02-09,1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,13,404,417,"(0.3, 0.4]","(0.3, 0.4]"
9597,2012-02-09,1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,8,287,295,"(0.3, 0.4]","(0.3, 0.4]"
9598,2012-02-09,1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0.0,2,197,199,"(0.3, 0.4]","(0.3, 0.4]"
9599,2012-02-09,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,8,169,177,"(0.3, 0.4]","(0.5, 0.6]"
9600,2012-02-09,1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0.0,3,104,107,"(0.3, 0.4]","(0.5, 0.6]"
9601,2012-02-09,1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0.0,9,75,84,"(0.3, 0.4]","(0.5, 0.6]"
9602,2012-02-10,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,4,39,43,"(0.3, 0.4]","(0.6, 0.7]"
9603,2012-02-10,1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,2,11,13,"(0.3, 0.4]","(0.6, 0.7]"
9604,2012-02-10,1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,7,9,16,"(0.2, 0.3]","(0.5, 0.6]"
9605,2012-02-10,1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,0,5,5,"(0.2, 0.3]","(0.5, 0.6]"
9606,2012-02-10,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,0,2,2,"(0.2, 0.3]","(0.5, 0.6]"
9607,2012-02-10,1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,0,17,17,"(0.2, 0.3]","(0.5, 0.6]"
9608,2012-02-10,1,1,2,6,0,5,1,1,0.2,0.197,0.59,0.194,3,61,64,"(0.1, 0.2]","(0.5, 0.6]"
9609,2012-02-10,1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,5,225,230,"(0.2, 0.3]","(0.5, 0.6]"
9610,2012-02-10,1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,1,447,448,"(0.2, 0.3]","(0.5, 0.6]"
9611,2012-02-10,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,10,265,275,"(0.2, 0.3]","(0.5, 0.6]"
9612,2012-02-10,1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,5,119,124,"(0.2, 0.3]","(0.4, 0.5]"
9613,2012-02-10,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,19,134,153,"(0.2, 0.3]","(0.4, 0.5]"
9614,2012-02-10,1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,8,168,176,"(0.3, 0.4]","(0.4, 0.5]"
9615,2012-02-10,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,22,170,192,"(0.3, 0.4]","(0.4, 0.5]"
9616,2012-02-10,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,8,138,146,"(0.3, 0.4]","(0.3, 0.4]"
9617,2012-02-10,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,27,164,191,"(0.3, 0.4]","(0.4, 0.5]"
9618,2012-02-10,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,28,240,268,"(0.3, 0.4]","(0.4, 0.5]"
9619,2012-02-10,1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.194,15,381,396,"(0.3, 0.4]","(0.4, 0.5]"
9620,2012-02-10,1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,14,345,359,"(0.3, 0.4]","(0.6, 0.7]"
9621,2012-02-10,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,16,246,262,"(0.3, 0.4]","(0.5, 0.6]"
9622,2012-02-10,1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,7,144,151,"(0.3, 0.4]","(0.5, 0.6]"
9623,2012-02-10,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,14,108,122,"(0.3, 0.4]","(0.6, 0.7]"
9624,2012-02-10,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0.0,11,102,113,"(0.3, 0.4]","(0.6, 0.7]"
9625,2012-02-10,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,1,64,65,"(0.3, 0.4]","(0.6, 0.7]"
9626,2012-02-11,1,1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,3,50,53,"(0.3, 0.4]","(0.6, 0.7]"
9627,2012-02-11,1,1,2,1,0,6,0,3,0.28,0.2879,0.81,0.1343,2,43,45,"(0.2, 0.3]","(0.8, 0.9]"
9628,2012-02-11,1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.194,2,24,26,"(0.2, 0.3]","(0.8, 0.9]"
9629,2012-02-11,1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,0,9,9,"(0.2, 0.3]","(0.8, 0.9]"
9630,2012-02-11,1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,0,4,4,"(0.2, 0.3]","(0.8, 0.9]"
9631,2012-02-11,1,1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,0,2,2,"(0.2, 0.3]","(0.9, 1.0]"
9632,2012-02-11,1,1,2,6,0,6,0,3,0.22,0.2273,0.93,0.1343,1,8,9,"(0.2, 0.3]","(0.9, 1.0]"
9633,2012-02-11,1,1,2,7,0,6,0,3,0.22,0.2273,0.93,0.1343,0,19,19,"(0.2, 0.3]","(0.9, 1.0]"
9634,2012-02-11,1,1,2,8,0,6,0,3,0.22,0.2273,0.93,0.1343,1,77,78,"(0.2, 0.3]","(0.9, 1.0]"
9635,2012-02-11,1,1,2,9,0,6,0,3,0.22,0.2424,0.93,0.1045,5,85,90,"(0.2, 0.3]","(0.9, 1.0]"
9636,2012-02-11,1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,23,143,166,"(0.2, 0.3]","(0.9, 1.0]"
9637,2012-02-11,1,1,2,11,0,6,0,2,0.24,0.2576,0.81,0.1045,26,157,183,"(0.2, 0.3]","(0.8, 0.9]"
9638,2012-02-11,1,1,2,12,0,6,0,2,0.26,0.2576,0.81,0.1642,25,196,221,"(0.2, 0.3]","(0.8, 0.9]"
9639,2012-02-11,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,18,217,235,"(0.2, 0.3]","(0.8, 0.9]"
9640,2012-02-11,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,38,205,243,"(0.2, 0.3]","(0.8, 0.9]"
9641,2012-02-11,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,12,112,124,"(0.2, 0.3]","(0.6, 0.7]"
9642,2012-02-11,1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,12,134,146,"(0.1, 0.2]","(0.7, 0.8]"
9643,2012-02-11,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,13,131,144,"(0.1, 0.2]","(0.6, 0.7]"
9644,2012-02-11,1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,3,105,108,"(0.1, 0.2]","(0.4, 0.5]"
9645,2012-02-11,1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,2,85,87,"(0.1, 0.2]","(0.3, 0.4]"
9646,2012-02-11,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,1,62,63,"(0.1, 0.2]","(0.4, 0.5]"
9647,2012-02-11,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,5,43,48,"(-0.001, 0.1]","(0.4, 0.5]"
9648,2012-02-11,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,0,46,46,"(0.1, 0.2]","(0.3, 0.4]"
9649,2012-02-11,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,0,20,20,"(-0.001, 0.1]","(0.4, 0.5]"
9650,2012-02-12,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,0,21,21,"(-0.001, 0.1]","(0.6, 0.7]"
9651,2012-02-12,1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,0,24,24,"(-0.001, 0.1]","(0.7, 0.8]"
9652,2012-02-12,1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,1,26,27,"(-0.001, 0.1]","(0.5, 0.6]"
9653,2012-02-12,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,0,14,14,"(-0.001, 0.1]","(0.4, 0.5]"
9654,2012-02-12,1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,0,1,1,"(-0.001, 0.1]","(0.4, 0.5]"
9655,2012-02-12,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,0,3,3,"(-0.001, 0.1]","(0.4, 0.5]"
9656,2012-02-12,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,0,2,2,"(-0.001, 0.1]","(0.4, 0.5]"
9657,2012-02-12,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,0,18,18,"(-0.001, 0.1]","(0.5, 0.6]"
9658,2012-02-12,1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,0,26,26,"(-0.001, 0.1]","(0.5, 0.6]"
9659,2012-02-12,1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,3,60,63,"(-0.001, 0.1]","(0.4, 0.5]"
9660,2012-02-12,1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,8,83,91,"(0.1, 0.2]","(0.4, 0.5]"
9661,2012-02-12,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,3,121,124,"(0.1, 0.2]","(0.4, 0.5]"
9662,2012-02-12,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,7,133,140,"(-0.001, 0.1]","(0.3, 0.4]"
9663,2012-02-12,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,10,128,138,"(0.1, 0.2]","(0.3, 0.4]"
9664,2012-02-12,1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,9,102,111,"(0.1, 0.2]","(0.3, 0.4]"
9665,2012-02-12,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,5,150,155,"(0.1, 0.2]","(0.3, 0.4]"
9666,2012-02-12,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,16,148,164,"(0.1, 0.2]","(0.3, 0.4]"
9667,2012-02-12,1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,4,83,87,"(0.1, 0.2]","(0.3, 0.4]"
9668,2012-02-12,1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,4,92,96,"(0.1, 0.2]","(0.3, 0.4]"
9669,2012-02-12,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,2,78,80,"(0.1, 0.2]","(0.3, 0.4]"
9670,2012-02-12,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,1,56,57,"(0.1, 0.2]","(0.4, 0.5]"
9671,2012-02-12,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,0,36,36,"(0.1, 0.2]","(0.4, 0.5]"
9672,2012-02-12,1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,0,28,28,"(0.1, 0.2]","(0.4, 0.5]"
9673,2012-02-12,1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,0,23,23,"(0.1, 0.2]","(0.4, 0.5]"
9674,2012-02-13,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0,9,9,"(0.1, 0.2]","(0.4, 0.5]"
9675,2012-02-13,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0,6,6,"(0.1, 0.2]","(0.4, 0.5]"
9676,2012-02-13,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,0,4,4,"(0.1, 0.2]","(0.4, 0.5]"
9677,2012-02-13,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,0,1,1,"(0.1, 0.2]","(0.5, 0.6]"
9678,2012-02-13,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,0,2,2,"(0.1, 0.2]","(0.5, 0.6]"
9679,2012-02-13,1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,0,17,17,"(0.1, 0.2]","(0.5, 0.6]"
9680,2012-02-13,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,1,71,72,"(0.1, 0.2]","(0.5, 0.6]"
9681,2012-02-13,1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,1,194,195,"(0.1, 0.2]","(0.5, 0.6]"
9682,2012-02-13,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,4,413,417,"(0.1, 0.2]","(0.5, 0.6]"
9683,2012-02-13,1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,7,198,205,"(0.1, 0.2]","(0.4, 0.5]"
9684,2012-02-13,1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,1,70,71,"(0.1, 0.2]","(0.4, 0.5]"
9685,2012-02-13,1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,5,85,90,"(0.2, 0.3]","(0.3, 0.4]"
9686,2012-02-13,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,7,111,118,"(0.2, 0.3]","(0.2, 0.3]"
9687,2012-02-13,1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,11,129,140,"(0.3, 0.4]","(0.2, 0.3]"
9688,2012-02-13,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,10,125,135,"(0.3, 0.4]","(0.2, 0.3]"
9689,2012-02-13,1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,10,145,155,"(0.3, 0.4]","(0.2, 0.3]"
9690,2012-02-13,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,5,206,211,"(0.3, 0.4]","(0.2, 0.3]"
9691,2012-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,8,399,407,"(0.3, 0.4]","(0.2, 0.3]"
9692,2012-02-13,1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,6,399,405,"(0.3, 0.4]","(0.2, 0.3]"
9693,2012-02-13,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,7,256,263,"(0.3, 0.4]","(0.2, 0.3]"
9694,2012-02-13,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,4,210,214,"(0.3, 0.4]","(0.4, 0.5]"
9695,2012-02-13,1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,2,145,147,"(0.2, 0.3]","(0.4, 0.5]"
9696,2012-02-13,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,3,99,102,"(0.2, 0.3]","(0.5, 0.6]"
9697,2012-02-13,1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0.0,2,34,36,"(0.3, 0.4]","(0.4, 0.5]"
9698,2012-02-14,1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,0,14,14,"(0.3, 0.4]","(0.5, 0.6]"
9699,2012-02-14,1,1,2,1,0,2,1,2,0.26,0.303,0.56,0.0,0,6,6,"(0.3, 0.4]","(0.5, 0.6]"
